" ""local_time"": ""America/Chicago"""," ""electricity"": ""kW""}"
4/18/2019 10:00,0.638
4/18/2019 11:00,0.645
4/18/2019 12:00,0.629
4/18/2019 13:00,0.657
4/18/2019 14:00,0.688
4/18/2019 15:00,0.678
4/18/2019 16:00,0.608
4/18/2019 17:00,0.626
4/18/2019 18:00,0.72
4/18/2019 19:00,0.794
4/18/2019 20:00,0.887
4/18/2019 21:00,0.903
4/18/2019 22:00,0.856
4/18/2019 23:00,0.82
4/19/2019 0:00,0.684
4/19/2019 1:00,0.386
4/19/2019 2:00,0.152
4/19/2019 3:00,0.403
4/19/2019 4:00,0.595
4/19/2019 5:00,0.386
4/19/2019 6:00,0.254
4/19/2019 7:00,0.312
4/19/2019 8:00,0.396
4/19/2019 9:00,0.401
4/19/2019 10:00,0.374
4/19/2019 11:00,0.382
4/19/2019 12:00,0.458
4/19/2019 13:00,0.539
4/19/2019 14:00,0.592
4/19/2019 15:00,0.626
4/19/2019 16:00,0.593
4/19/2019 17:00,0.498
4/19/2019 18:00,0.538
4/19/2019 19:00,0.628
4/19/2019 20:00,0.617
4/19/2019 21:00,0.502
4/19/2019 22:00,0.444
4/19/2019 23:00,0.403
4/20/2019 0:00,0.391
4/20/2019 1:00,0.375
4/20/2019 2:00,0.422
4/20/2019 3:00,0.49
4/20/2019 4:00,0.544
4/20/2019 5:00,0.54
4/20/2019 6:00,0.516
4/20/2019 7:00,0.498
4/20/2019 8:00,0.602
4/20/2019 9:00,0.729
4/20/2019 10:00,0.702
4/20/2019 11:00,0.642
4/20/2019 12:00,0.605
4/20/2019 13:00,0.59
4/20/2019 14:00,0.598
4/20/2019 15:00,0.601
4/20/2019 16:00,0.544
4/20/2019 17:00,0.438
4/20/2019 18:00,0.444
4/20/2019 19:00,0.591
4/20/2019 20:00,0.573
4/20/2019 21:00,0.491
4/20/2019 22:00,0.434
4/20/2019 23:00,0.401
