" ""local_time"": ""America/Chicago"""," ""electricity"": ""kW""}"
7/22/2019 14:00,0.149
7/22/2019 15:00,0.184
7/22/2019 16:00,0.203
7/22/2019 17:00,0.188
7/22/2019 18:00,0.159
7/22/2019 19:00,0.167
7/22/2019 20:00,0.172
7/22/2019 21:00,0.137
7/22/2019 22:00,0.108
7/22/2019 23:00,0.094
7/23/2019 0:00,0.095
7/23/2019 1:00,0.104
7/23/2019 2:00,0.106
7/23/2019 3:00,0.094
7/23/2019 4:00,0.07
7/23/2019 5:00,0.074
7/23/2019 6:00,0.135
7/23/2019 7:00,0.114
7/23/2019 8:00,0.061
7/23/2019 9:00,0.042
7/23/2019 10:00,0.024
7/23/2019 11:00,0.025
7/23/2019 12:00,0.049
7/23/2019 13:00,0.068
7/23/2019 14:00,0.074
7/23/2019 15:00,0.066
7/23/2019 16:00,0.042
7/23/2019 17:00,0.04
7/23/2019 18:00,0.068
7/23/2019 19:00,0.142
7/23/2019 20:00,0.236
7/23/2019 21:00,0.251
7/23/2019 22:00,0.227
7/23/2019 23:00,0.316
7/24/2019 0:00,0.35
7/24/2019 1:00,0.334
7/24/2019 2:00,0.316
7/24/2019 3:00,0.374
7/24/2019 4:00,0.345
7/24/2019 5:00,0.337
7/24/2019 6:00,0.311
7/24/2019 7:00,0.207
7/24/2019 8:00,0.201
7/24/2019 9:00,0.145
7/24/2019 10:00,0.099
7/24/2019 11:00,0.09
7/24/2019 12:00,0.1
7/24/2019 13:00,0.108
7/24/2019 14:00,0.108
7/24/2019 15:00,0.096
7/24/2019 16:00,0.087
7/24/2019 17:00,0.075
7/24/2019 18:00,0.087
7/24/2019 19:00,0.14
7/24/2019 20:00,0.186
7/24/2019 21:00,0.243
7/24/2019 22:00,0.278
7/24/2019 23:00,0.277
7/25/2019 0:00,0.264
7/25/2019 1:00,0.243
7/25/2019 2:00,0.223
7/25/2019 3:00,0.21
7/25/2019 4:00,0.188
7/25/2019 5:00,0.172
7/25/2019 6:00,0.148
7/25/2019 7:00,0.096
7/25/2019 8:00,0.093
7/25/2019 9:00,0.108
7/25/2019 10:00,0.123
7/25/2019 11:00,0.105
7/25/2019 12:00,0.076
7/25/2019 13:00,0.053
7/25/2019 14:00,0.039
7/25/2019 15:00,0.029
7/25/2019 16:00,0.024
7/25/2019 17:00,0.027
7/25/2019 18:00,0.025
7/25/2019 19:00,0.024
7/25/2019 20:00,0.021
7/25/2019 21:00,0.005
7/25/2019 22:00,0
7/25/2019 23:00,0.001
7/26/2019 0:00,0.01
7/26/2019 1:00,0.043
7/26/2019 2:00,0.081
7/26/2019 3:00,0.102
7/26/2019 4:00,0.112
7/26/2019 5:00,0.119
7/26/2019 6:00,0.114
7/26/2019 7:00,0.038
7/26/2019 8:00,0.048
7/26/2019 9:00,0.098
7/26/2019 10:00,0.147
7/26/2019 11:00,0.173
7/26/2019 12:00,0.179
7/26/2019 13:00,0.169
7/26/2019 14:00,0.168
7/26/2019 15:00,0.172
7/26/2019 16:00,0.172
7/26/2019 17:00,0.164
7/26/2019 18:00,0.17
7/26/2019 19:00,0.213
7/26/2019 20:00,0.255
7/26/2019 21:00,0.259
7/26/2019 22:00,0.241
7/26/2019 23:00,0.21
7/27/2019 0:00,0.167
7/27/2019 1:00,0.112
7/27/2019 2:00,0.072
7/27/2019 3:00,0.055
7/27/2019 4:00,0.053
7/27/2019 5:00,0.071
7/27/2019 6:00,0.104
7/27/2019 7:00,0.036
7/27/2019 8:00,0.027
7/27/2019 9:00,0.047
7/27/2019 10:00,0.051
7/27/2019 11:00,0.045
7/27/2019 12:00,0.033
7/27/2019 13:00,0.02
7/27/2019 14:00,0.014
7/27/2019 15:00,0.015
7/27/2019 16:00,0.025
7/27/2019 17:00,0.04
7/27/2019 18:00,0.085
7/27/2019 19:00,0.179
7/27/2019 20:00,0.178
7/27/2019 21:00,0.127
7/27/2019 22:00,0.087
7/27/2019 23:00,0.055
7/28/2019 0:00,0.026
7/28/2019 1:00,0.007
7/28/2019 2:00,0.002
7/28/2019 3:00,0.001
7/28/2019 4:00,0.01
7/28/2019 5:00,0.048
7/28/2019 6:00,0.082
7/28/2019 7:00,0.026
7/28/2019 8:00,0.032
7/28/2019 9:00,0.047
7/28/2019 10:00,0.044
7/28/2019 11:00,0.029
7/28/2019 12:00,0.016
7/28/2019 13:00,0.01
7/28/2019 14:00,0.011
7/28/2019 15:00,0.018
7/28/2019 16:00,0.028
7/28/2019 17:00,0.036
7/28/2019 18:00,0.055
7/28/2019 19:00,0.132
7/28/2019 20:00,0.203
7/28/2019 21:00,0.193
7/28/2019 22:00,0.146
7/28/2019 23:00,0.104
10/1/2019 0:00,0
10/1/2019 1:00,0
10/1/2019 2:00,0
10/1/2019 3:00,0
10/1/2019 4:00,0
10/1/2019 5:00,0.002
10/1/2019 6:00,0.031
10/1/2019 7:00,0.068
10/1/2019 8:00,0.025
10/1/2019 9:00,0.035
10/1/2019 10:00,0.041
10/1/2019 11:00,0.051
10/1/2019 12:00,0.059
10/1/2019 13:00,0.059
10/1/2019 14:00,0.051
10/1/2019 15:00,0.046
10/1/2019 16:00,0.041
10/1/2019 17:00,0.046
10/1/2019 18:00,0.095
10/1/2019 19:00,0.141
10/1/2019 20:00,0.093
10/1/2019 21:00,0.058
10/1/2019 22:00,0.041
10/1/2019 23:00,0.039
10/2/2019 0:00,0.041
10/2/2019 1:00,0.036
10/2/2019 2:00,0.022
10/2/2019 3:00,0.007
10/2/2019 4:00,0.001
10/2/2019 5:00,0
10/2/2019 6:00,0
10/2/2019 7:00,0
10/2/2019 8:00,0
10/2/2019 9:00,0.004
10/2/2019 10:00,0.018
10/2/2019 11:00,0.03
10/2/2019 12:00,0.037
10/2/2019 13:00,0.041
10/2/2019 14:00,0.045
10/2/2019 15:00,0.045
10/2/2019 16:00,0.042
10/2/2019 17:00,0.049
10/2/2019 18:00,0.113
10/2/2019 19:00,0.16
10/2/2019 20:00,0.13
10/2/2019 21:00,0.111
10/2/2019 22:00,0.092
10/2/2019 23:00,0.072
10/3/2019 0:00,0.061
10/3/2019 1:00,0.048
10/3/2019 2:00,0.03
10/3/2019 3:00,0.016
10/3/2019 4:00,0.008
10/3/2019 5:00,0.012
10/3/2019 6:00,0.028
10/3/2019 7:00,0.029
10/3/2019 8:00,0.009
10/3/2019 9:00,0.009
10/3/2019 10:00,0.018
10/3/2019 11:00,0.032
10/3/2019 12:00,0.036
10/3/2019 13:00,0.032
10/3/2019 14:00,0.027
10/3/2019 15:00,0.022
10/3/2019 16:00,0.02
10/3/2019 17:00,0.029
10/3/2019 18:00,0.085
10/3/2019 19:00,0.138
10/3/2019 20:00,0.122
10/3/2019 21:00,0.118
10/3/2019 22:00,0.114
10/3/2019 23:00,0.107
10/4/2019 0:00,0.084
10/4/2019 1:00,0.069
10/4/2019 2:00,0.066
10/4/2019 3:00,0.067
10/4/2019 4:00,0.067
10/4/2019 5:00,0.061
10/4/2019 6:00,0.057
10/4/2019 7:00,0.033
10/4/2019 8:00,0.005
10/4/2019 9:00,0.001
10/4/2019 10:00,0
10/4/2019 11:00,0
10/4/2019 12:00,0
10/4/2019 13:00,0
10/4/2019 14:00,0.001
10/4/2019 15:00,0.002
10/4/2019 16:00,0.004
10/4/2019 17:00,0.014
10/4/2019 18:00,0.052
10/4/2019 19:00,0.112
10/4/2019 20:00,0.15
10/4/2019 21:00,0.127
10/4/2019 22:00,0.099
10/4/2019 23:00,0.095
10/5/2019 0:00,0.101
10/5/2019 1:00,0.103
10/5/2019 2:00,0.112
10/5/2019 3:00,0.109
10/5/2019 4:00,0.097
10/5/2019 5:00,0.073
10/5/2019 6:00,0.039
10/5/2019 7:00,0.011
10/5/2019 8:00,0
10/5/2019 9:00,0
10/5/2019 10:00,0.009
10/5/2019 11:00,0.032
10/5/2019 12:00,0.051
10/5/2019 13:00,0.08
10/5/2019 14:00,0.113
10/5/2019 15:00,0.14
10/5/2019 16:00,0.158
10/5/2019 17:00,0.161
10/5/2019 18:00,0.161
10/5/2019 19:00,0.163
10/5/2019 20:00,0.146
10/5/2019 21:00,0.139
10/5/2019 22:00,0.152
10/5/2019 23:00,0.187
10/6/2019 0:00,0.212
10/6/2019 1:00,0.203
10/6/2019 2:00,0.192
10/6/2019 3:00,0.186
10/6/2019 4:00,0.189
10/6/2019 5:00,0.201
10/6/2019 6:00,0.233
10/6/2019 7:00,0.238
10/6/2019 8:00,0.308
10/6/2019 9:00,0.454
10/6/2019 10:00,0.45
10/6/2019 11:00,0.402
10/6/2019 12:00,0.355
10/6/2019 13:00,0.311
10/6/2019 14:00,0.279
10/6/2019 15:00,0.261
10/6/2019 16:00,0.241
10/6/2019 17:00,0.183
10/6/2019 18:00,0.154
10/6/2019 19:00,0.145
10/6/2019 20:00,0.101
10/6/2019 21:00,0.059
10/6/2019 22:00,0.031
10/6/2019 23:00,0.033
10/7/2019 0:00,0.054
10/7/2019 1:00,0.084
10/7/2019 2:00,0.126
10/7/2019 3:00,0.168
10/7/2019 4:00,0.171
10/7/2019 5:00,0.201
10/7/2019 6:00,0.208
10/7/2019 7:00,0.138
10/7/2019 8:00,0.12
10/7/2019 9:00,0.089
10/7/2019 10:00,0.048
10/7/2019 11:00,0.034
10/7/2019 12:00,0.018
10/7/2019 13:00,0.007
10/7/2019 14:00,0.003
10/7/2019 15:00,0.002
10/7/2019 16:00,0.002
10/7/2019 17:00,0.004
10/7/2019 18:00,0.01
10/7/2019 19:00,0.037
10/7/2019 20:00,0.095
10/7/2019 21:00,0.168
10/7/2019 22:00,0.192
10/7/2019 23:00,0.243
10/8/2019 0:00,0.285
10/8/2019 1:00,0.289
10/8/2019 2:00,0.307
10/8/2019 3:00,0.348
10/8/2019 4:00,0.291
10/8/2019 5:00,0.252
10/8/2019 6:00,0.224
10/8/2019 7:00,0.203
10/8/2019 8:00,0.167
10/8/2019 9:00,0.124
10/8/2019 10:00,0.083
10/8/2019 11:00,0.052
10/8/2019 12:00,0.03
10/8/2019 13:00,0.014
10/8/2019 14:00,0.005
10/8/2019 15:00,0.001
10/8/2019 16:00,0.001
10/8/2019 17:00,0.002
10/8/2019 18:00,0.005
10/8/2019 19:00,0.026
10/8/2019 20:00,0.063
10/8/2019 21:00,0.111
10/8/2019 22:00,0.131
10/8/2019 23:00,0.147
10/9/2019 0:00,0.156
10/9/2019 1:00,0.158
10/9/2019 2:00,0.158
10/9/2019 3:00,0.158
10/9/2019 4:00,0.139
10/9/2019 5:00,0.121
10/9/2019 6:00,0.114
10/9/2019 7:00,0.104
10/9/2019 8:00,0.064
10/9/2019 9:00,0.064
10/9/2019 10:00,0.069
10/9/2019 11:00,0.046
10/9/2019 12:00,0.034
10/9/2019 13:00,0.035
10/9/2019 14:00,0.055
10/9/2019 15:00,0.093
10/9/2019 16:00,0.156
10/9/2019 17:00,0.234
10/9/2019 18:00,0.278
10/9/2019 19:00,0.291
10/9/2019 20:00,0.267
10/9/2019 21:00,0.248
10/9/2019 22:00,0.237
10/9/2019 23:00,0.255
10/10/2019 0:00,0.27
10/10/2019 1:00,0.281
10/10/2019 2:00,0.294
10/10/2019 3:00,0.297
10/10/2019 4:00,0.297
10/10/2019 5:00,0.281
10/10/2019 6:00,0.272
10/10/2019 7:00,0.259
10/10/2019 8:00,0.305
10/10/2019 9:00,0.362
10/10/2019 10:00,0.302
10/10/2019 11:00,0.256
10/10/2019 12:00,0.24
10/10/2019 13:00,0.254
10/10/2019 14:00,0.283
10/10/2019 15:00,0.305
10/10/2019 16:00,0.305
10/10/2019 17:00,0.269
10/10/2019 18:00,0.243
10/10/2019 19:00,0.274
10/10/2019 20:00,0.235
10/10/2019 21:00,0.221
10/10/2019 22:00,0.276
10/10/2019 23:00,0.314
10/11/2019 0:00,0.316
10/11/2019 1:00,0.313
10/11/2019 2:00,0.307
10/11/2019 3:00,0.289
10/11/2019 4:00,0.275
10/11/2019 5:00,0.265
10/11/2019 6:00,0.201
10/11/2019 7:00,0.103
10/11/2019 8:00,0.042
10/11/2019 9:00,0.102
10/11/2019 10:00,0.106
10/11/2019 11:00,0.084
10/11/2019 12:00,0.074
10/11/2019 13:00,0.075
10/11/2019 14:00,0.086
10/11/2019 15:00,0.107
10/11/2019 16:00,0.122
10/11/2019 17:00,0.13
10/11/2019 18:00,0.185
10/11/2019 19:00,0.249
10/11/2019 20:00,0.258
10/11/2019 21:00,0.218
10/11/2019 22:00,0.2
10/11/2019 23:00,0.212
10/12/2019 0:00,0.208
10/12/2019 1:00,0.16
10/12/2019 2:00,0.085
10/12/2019 3:00,0.046
10/12/2019 4:00,0.025
10/12/2019 5:00,0.038
10/12/2019 6:00,0.121
10/12/2019 7:00,0.263
10/12/2019 8:00,0.337
10/12/2019 9:00,0.343
10/12/2019 10:00,0.283
10/12/2019 11:00,0.201
10/12/2019 12:00,0.148
10/12/2019 13:00,0.118
10/12/2019 14:00,0.1
10/12/2019 15:00,0.082
10/12/2019 16:00,0.072
10/12/2019 17:00,0.07
10/12/2019 18:00,0.072
10/12/2019 19:00,0.088
10/12/2019 20:00,0.073
10/12/2019 21:00,0.065
10/12/2019 22:00,0.049
10/12/2019 23:00,0.024
10/13/2019 0:00,0.006
10/13/2019 1:00,0.001
10/13/2019 2:00,0
10/13/2019 3:00,0
10/13/2019 4:00,0
10/13/2019 5:00,0.001
10/13/2019 6:00,0.004
10/13/2019 7:00,0.006
10/13/2019 8:00,0.004
10/13/2019 9:00,0.001
10/13/2019 10:00,0
10/13/2019 11:00,0
10/13/2019 12:00,0.002
10/13/2019 13:00,0.006
10/13/2019 14:00,0.01
10/13/2019 15:00,0.007
10/13/2019 16:00,0.007
10/13/2019 17:00,0.011
10/13/2019 18:00,0.021
10/13/2019 19:00,0.041
10/13/2019 20:00,0.048
10/13/2019 21:00,0.051
10/13/2019 22:00,0.061
10/13/2019 23:00,0.058
10/14/2019 0:00,0.039
10/14/2019 1:00,0.025
10/14/2019 2:00,0.018
10/14/2019 3:00,0.013
10/14/2019 4:00,0.008
10/14/2019 5:00,0.006
10/14/2019 6:00,0.008
10/14/2019 7:00,0.012
10/14/2019 8:00,0.017
10/14/2019 9:00,0.008
10/14/2019 10:00,0.003
10/14/2019 11:00,0
10/14/2019 12:00,0
10/14/2019 13:00,0
10/14/2019 14:00,0
10/14/2019 15:00,0
10/14/2019 16:00,0
10/14/2019 17:00,0.001
10/14/2019 18:00,0.009
10/14/2019 19:00,0.027
10/14/2019 20:00,0.039
10/14/2019 21:00,0.055
10/14/2019 22:00,0.06
10/14/2019 23:00,0.07
10/15/2019 0:00,0.094
10/15/2019 1:00,0.132
10/15/2019 2:00,0.144
10/15/2019 3:00,0.124
10/15/2019 4:00,0.118
10/15/2019 5:00,0.122
10/15/2019 6:00,0.126
10/15/2019 7:00,0.118
10/15/2019 8:00,0.092
10/15/2019 9:00,0.106
10/15/2019 10:00,0.123
10/15/2019 11:00,0.179
10/15/2019 12:00,0.213
10/15/2019 13:00,0.231
10/15/2019 14:00,0.209
10/15/2019 15:00,0.177
10/15/2019 16:00,0.119
10/15/2019 17:00,0.079
10/15/2019 18:00,0.106
10/15/2019 19:00,0.117
10/15/2019 20:00,0.147
10/15/2019 21:00,0.169
10/15/2019 22:00,0.163
10/15/2019 23:00,0.153
10/16/2019 0:00,0.148
10/16/2019 1:00,0.151
10/16/2019 2:00,0.158
10/16/2019 3:00,0.172
10/16/2019 4:00,0.21
10/16/2019 5:00,0.254
10/16/2019 6:00,0.249
10/16/2019 7:00,0.409
10/16/2019 8:00,0.344
10/16/2019 9:00,0.208
10/16/2019 10:00,0.112
10/16/2019 11:00,0.179
10/16/2019 12:00,0.249
10/16/2019 13:00,0.263
10/16/2019 14:00,0.245
10/16/2019 15:00,0.233
10/16/2019 16:00,0.276
10/16/2019 17:00,0.343
10/16/2019 18:00,0.379
10/16/2019 19:00,0.397
10/16/2019 20:00,0.401
10/16/2019 21:00,0.362
10/16/2019 22:00,0.361
10/16/2019 23:00,0.367
10/17/2019 0:00,0.364
10/17/2019 1:00,0.323
10/17/2019 2:00,0.27
10/17/2019 3:00,0.227
10/17/2019 4:00,0.202
10/17/2019 5:00,0.189
10/17/2019 6:00,0.165
10/17/2019 7:00,0.139
10/17/2019 8:00,0.112
10/17/2019 9:00,0.123
10/17/2019 10:00,0.083
10/17/2019 11:00,0.057
10/17/2019 12:00,0.042
10/17/2019 13:00,0.035
10/17/2019 14:00,0.03
10/17/2019 15:00,0.035
10/17/2019 16:00,0.062
10/17/2019 17:00,0.088
10/17/2019 18:00,0.139
10/17/2019 19:00,0.192
10/17/2019 20:00,0.208
10/17/2019 21:00,0.204
10/17/2019 22:00,0.211
10/17/2019 23:00,0.232
10/18/2019 0:00,0.231
10/18/2019 1:00,0.215
10/18/2019 2:00,0.238
10/18/2019 3:00,0.199
10/18/2019 4:00,0.157
10/18/2019 5:00,0.162
10/18/2019 6:00,0.17
10/18/2019 7:00,0.185
10/18/2019 8:00,0.186
10/18/2019 9:00,0.242
10/18/2019 10:00,0.35
10/18/2019 11:00,0.278
10/18/2019 12:00,0.225
10/18/2019 13:00,0.32
10/18/2019 14:00,0.337
10/18/2019 15:00,0.382
10/18/2019 16:00,0.437
10/18/2019 17:00,0.453
10/18/2019 18:00,0.464
10/18/2019 19:00,0.491
10/18/2019 20:00,0.484
10/18/2019 21:00,0.494
10/18/2019 22:00,0.56
10/18/2019 23:00,0.612
10/19/2019 0:00,0.633
10/19/2019 1:00,0.661
10/19/2019 2:00,0.699
10/19/2019 3:00,0.679
10/19/2019 4:00,0.651
10/19/2019 5:00,0.64
10/19/2019 6:00,0.597
10/19/2019 7:00,0.519
10/19/2019 8:00,0.481
10/19/2019 9:00,0.487
10/19/2019 10:00,0.476
10/19/2019 11:00,0.479
10/19/2019 12:00,0.499
10/19/2019 13:00,0.512
10/19/2019 14:00,0.461
10/19/2019 15:00,0.398
10/19/2019 16:00,0.328
10/19/2019 17:00,0.212
10/19/2019 18:00,0.145
10/19/2019 19:00,0.116
10/19/2019 20:00,0.067
10/19/2019 21:00,0.022
10/19/2019 22:00,0.003
10/19/2019 23:00,0
10/20/2019 0:00,0
10/20/2019 1:00,0
10/20/2019 2:00,0
10/20/2019 3:00,0
10/20/2019 4:00,0
10/20/2019 5:00,0
10/20/2019 6:00,0
10/20/2019 7:00,0.001
10/20/2019 8:00,0
10/20/2019 9:00,0
10/20/2019 10:00,0
10/20/2019 11:00,0
10/20/2019 12:00,0
10/20/2019 13:00,0
10/20/2019 14:00,0.005
10/20/2019 15:00,0.027
10/20/2019 16:00,0.071
10/20/2019 17:00,0.135
10/20/2019 18:00,0.235
10/20/2019 19:00,0.278
10/20/2019 20:00,0.259
10/20/2019 21:00,0.229
10/20/2019 22:00,0.226
10/20/2019 23:00,0.238
10/21/2019 0:00,0.251
10/21/2019 1:00,0.264
10/21/2019 2:00,0.272
10/21/2019 3:00,0.286
10/21/2019 4:00,0.274
10/21/2019 5:00,0.291
10/21/2019 6:00,0.28
10/21/2019 7:00,0.256
10/21/2019 8:00,0.146
10/21/2019 9:00,0.243
10/21/2019 10:00,0.344
10/21/2019 11:00,0.413
10/21/2019 12:00,0.44
10/21/2019 13:00,0.395
10/21/2019 14:00,0.291
10/21/2019 15:00,0.209
10/21/2019 16:00,0.16
10/21/2019 17:00,0.179
10/21/2019 18:00,0.264
10/21/2019 19:00,0.341
10/21/2019 20:00,0.51
10/21/2019 21:00,0.692
10/21/2019 22:00,0.792
10/21/2019 23:00,0.788
10/22/2019 0:00,0.682
10/22/2019 1:00,0.516
10/22/2019 2:00,0.466
10/22/2019 3:00,0.432
10/22/2019 4:00,0.441
10/22/2019 5:00,0.382
10/22/2019 6:00,0.368
10/22/2019 7:00,0.31
10/22/2019 8:00,0.209
10/22/2019 9:00,0.248
10/22/2019 10:00,0.398
10/22/2019 11:00,0.425
10/22/2019 12:00,0.463
10/22/2019 13:00,0.53
10/22/2019 14:00,0.572
10/22/2019 15:00,0.58
10/22/2019 16:00,0.547
10/22/2019 17:00,0.486
10/22/2019 18:00,0.512
10/22/2019 19:00,0.488
10/22/2019 20:00,0.43
10/22/2019 21:00,0.379
10/22/2019 22:00,0.379
10/22/2019 23:00,0.388
10/23/2019 0:00,0.362
10/23/2019 1:00,0.346
10/23/2019 2:00,0.334
10/23/2019 3:00,0.315
10/23/2019 4:00,0.309
10/23/2019 5:00,0.323
10/23/2019 6:00,0.337
10/23/2019 7:00,0.311
10/23/2019 8:00,0.143
10/23/2019 9:00,0.153
10/23/2019 10:00,0.346
10/23/2019 11:00,0.227
10/23/2019 12:00,0.1
10/23/2019 13:00,0.029
10/23/2019 14:00,0.005
10/23/2019 15:00,0.001
10/23/2019 16:00,0.001
10/23/2019 17:00,0.001
10/23/2019 18:00,0.004
10/23/2019 19:00,0.019
10/23/2019 20:00,0.057
10/23/2019 21:00,0.11
10/23/2019 22:00,0.181
10/23/2019 23:00,0.258
10/24/2019 0:00,0.294
10/24/2019 1:00,0.266
10/24/2019 2:00,0.245
10/24/2019 3:00,0.238
10/24/2019 4:00,0.243
10/24/2019 5:00,0.251
10/24/2019 6:00,0.245
10/24/2019 7:00,0.206
10/24/2019 8:00,0.1
10/24/2019 9:00,0.06
10/24/2019 10:00,0.082
10/24/2019 11:00,0.089
10/24/2019 12:00,0.091
10/24/2019 13:00,0.093
10/24/2019 14:00,0.093
10/24/2019 15:00,0.096
10/24/2019 16:00,0.08
10/24/2019 17:00,0.1
10/24/2019 18:00,0.181
10/24/2019 19:00,0.27
10/24/2019 20:00,0.348
10/24/2019 21:00,0.32
10/24/2019 22:00,0.272
10/24/2019 23:00,0.227
10/25/2019 0:00,0.198
10/25/2019 1:00,0.2
10/25/2019 2:00,0.205
10/25/2019 3:00,0.27
10/25/2019 4:00,0.364
10/25/2019 5:00,0.302
10/25/2019 6:00,0.263
10/25/2019 7:00,0.191
10/25/2019 8:00,0.179
10/25/2019 9:00,0.132
10/25/2019 10:00,0.131
10/25/2019 11:00,0.175
10/25/2019 12:00,0.175
10/25/2019 13:00,0.194
10/25/2019 14:00,0.281
10/25/2019 15:00,0.523
10/25/2019 16:00,0.551
10/25/2019 17:00,0.566
10/25/2019 18:00,0.568
10/25/2019 19:00,0.595
10/25/2019 20:00,0.656
10/25/2019 21:00,0.709
10/25/2019 22:00,0.719
10/25/2019 23:00,0.757
10/26/2019 0:00,0.813
10/26/2019 1:00,0.849
10/26/2019 2:00,0.871
10/26/2019 3:00,0.926
10/26/2019 4:00,0.945
10/26/2019 5:00,0.943
10/26/2019 6:00,0.949
10/26/2019 7:00,0.964
10/26/2019 8:00,0.977
10/26/2019 9:00,0.976
10/26/2019 10:00,0.958
10/26/2019 11:00,0.935
10/26/2019 12:00,0.85
10/26/2019 13:00,0.701
10/26/2019 14:00,0.537
10/26/2019 15:00,0.42
10/26/2019 16:00,0.337
10/26/2019 17:00,0.26
10/26/2019 18:00,0.28
10/26/2019 19:00,0.285
10/26/2019 20:00,0.27
10/26/2019 21:00,0.259
10/26/2019 22:00,0.237
10/26/2019 23:00,0.219
10/27/2019 0:00,0.204
10/27/2019 1:00,0.191
10/27/2019 2:00,0.178
10/27/2019 3:00,0.157
10/27/2019 4:00,0.14
10/27/2019 5:00,0.147
10/27/2019 6:00,0.131
10/27/2019 7:00,0.102
10/27/2019 8:00,0.037
10/27/2019 9:00,0.027
10/27/2019 10:00,0.007
10/27/2019 11:00,0.001
10/27/2019 12:00,0
10/27/2019 13:00,0
10/27/2019 14:00,0
10/27/2019 15:00,0
10/27/2019 16:00,0
10/27/2019 17:00,0
10/27/2019 18:00,0.001
10/27/2019 19:00,0.004
10/27/2019 20:00,0.015
10/27/2019 21:00,0.033
10/27/2019 22:00,0.049
10/27/2019 23:00,0.058
10/28/2019 0:00,0.059
10/28/2019 1:00,0.061
10/28/2019 2:00,0.063
10/28/2019 3:00,0.068
10/28/2019 4:00,0.075
10/28/2019 5:00,0.082
10/28/2019 6:00,0.087
10/28/2019 7:00,0.089
10/28/2019 8:00,0.019
10/28/2019 9:00,0.007
10/28/2019 10:00,0.003
10/28/2019 11:00,0.001
10/28/2019 12:00,0
10/28/2019 13:00,0
10/28/2019 14:00,0
10/28/2019 15:00,0
10/28/2019 16:00,0
10/28/2019 17:00,0
10/28/2019 18:00,0
10/28/2019 19:00,0
10/28/2019 20:00,0.004
10/28/2019 21:00,0.025
10/28/2019 22:00,0.056
10/28/2019 23:00,0.073
